file,norm,fold,epoch,avg_epoch_time,train_acc,test_acc,dataset,model,declared_epochs,norm_type_header,exp
gsgn_0.txt,gsgn,0,42,0.6298,0.7552,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,43,0.6297,0.6733,0.6607,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,44,0.6296,0.7433,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,45,0.6296,0.6803,0.7054,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,46,0.63,0.7393,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,47,0.6299,0.7283,0.7232,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,48,0.6311,0.7473,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,49,0.6326,0.7572,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,50,0.6337,0.7273,0.7321,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,51,0.6359,0.7592,0.7411,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,52,0.6372,0.7003,0.7143,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,53,0.6418,0.7542,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,54,0.6449,0.6224,0.6161,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,55,0.6452,0.7592,0.7857,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,56,0.6452,0.7542,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,57,0.6453,0.7702,0.7857,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,58,0.6453,0.7173,0.7143,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,59,0.6453,0.7642,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,60,0.6451,0.7642,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,61,0.6451,0.7343,0.7321,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,62,0.6451,0.6304,0.6518,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,63,0.6449,0.7243,0.7411,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,64,0.645,0.7223,0.7321,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,65,0.645,0.7592,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,66,0.6452,0.7622,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,67,0.6452,0.6823,0.6518,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,68,0.6453,0.7562,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,69,0.6454,0.7263,0.7321,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,70,0.646,0.7013,0.6964,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,71,0.6463,0.6234,0.625,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,72,0.6465,0.7183,0.7232,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,73,0.6467,0.7612,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,74,0.6469,0.7163,0.7143,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,75,0.6472,0.6933,0.6607,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,76,0.6473,0.7562,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,77,0.6473,0.7552,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,78,0.6475,0.7712,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,79,0.6483,0.7612,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,80,0.6486,0.7493,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,81,0.6497,0.7443,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,82,0.6518,0.6823,0.6696,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,83,0.6532,0.7632,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,84,0.6534,0.7712,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,85,0.654,0.7453,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,86,0.6549,0.7622,0.7857,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,87,0.6556,0.7772,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,88,0.6563,0.7702,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,89,0.657,0.7333,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,90,0.657,0.7542,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,91,0.657,0.7233,0.7232,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,92,0.657,0.7512,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,93,0.6571,0.7343,0.7321,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,94,0.6572,0.7253,0.7321,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,95,0.6572,0.7542,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,96,0.6573,0.7662,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,97,0.6574,0.7542,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,98,0.6575,0.7552,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,99,0.6575,0.7562,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,100,0.6576,0.7512,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,101,0.6577,0.7622,0.7232,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,102,0.6577,0.7552,0.7232,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,103,0.6578,0.7522,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,104,0.658,0.7632,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,105,0.658,0.7253,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,106,0.6581,0.7473,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,107,0.6583,0.7233,0.7232,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,108,0.6583,0.6503,0.6339,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,109,0.6585,0.7343,0.7321,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,110,0.6586,0.7483,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,111,0.659,0.7702,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,112,0.6591,0.7413,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,113,0.6593,0.7433,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,114,0.6595,0.7712,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,115,0.6597,0.7453,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,116,0.6598,0.7612,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,117,0.66,0.7672,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,118,0.6602,0.7662,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,119,0.6604,0.7612,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,120,0.6606,0.7542,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,121,0.6618,0.7702,0.7411,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,122,0.6623,0.7532,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,123,0.6627,0.7742,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,124,0.663,0.7592,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,125,0.663,0.6414,0.625,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,126,0.6632,0.7323,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,127,0.6633,0.6593,0.6161,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,128,0.6633,0.7682,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,129,0.6634,0.7433,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,130,0.6634,0.7103,0.7411,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,131,0.6635,0.7383,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,132,0.6635,0.7453,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,133,0.6639,0.7682,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,134,0.664,0.7612,0.7411,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,135,0.6641,0.7403,0.7054,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,136,0.6642,0.7732,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,137,0.6642,0.7712,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,138,0.6643,0.7473,0.7411,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,139,0.6644,0.7682,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,140,0.6645,0.7622,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,141,0.6647,0.7702,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,142,0.6648,0.7453,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,143,0.6649,0.7702,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,144,0.6651,0.7652,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,145,0.6652,0.7463,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,146,0.6653,0.7502,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,147,0.6654,0.7612,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,148,0.6655,0.7782,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,149,0.666,0.7632,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,150,0.6663,0.7742,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,151,0.6666,0.6653,0.5804,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,152,0.6667,0.7622,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,153,0.6668,0.7622,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,154,0.6672,0.7632,0.7411,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,155,0.668,0.7542,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,156,0.6685,0.7742,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,157,0.6689,0.7592,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,158,0.6692,0.7233,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,159,0.6694,0.6803,0.5982,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,160,0.6695,0.7383,0.7411,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,161,0.6696,0.7632,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,162,0.6696,0.7572,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,163,0.6698,0.7562,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,164,0.6699,0.7652,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,165,0.67,0.7672,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,166,0.6703,0.7652,0.7411,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,167,0.6704,0.7612,0.7411,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,168,0.6706,0.7662,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,169,0.6707,0.7632,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,170,0.6708,0.7652,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,171,0.6709,0.7722,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,172,0.6709,0.7572,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,173,0.671,0.7592,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,174,0.6711,0.7722,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,175,0.6712,0.7652,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,176,0.6713,0.7682,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,177,0.6714,0.7622,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,178,0.6715,0.7682,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,179,0.6715,0.7692,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,180,0.6717,0.7702,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,181,0.6718,0.7652,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,182,0.6719,0.7582,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,183,0.6721,0.7702,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,184,0.6723,0.7672,0.7857,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,185,0.6724,0.7672,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,186,0.6725,0.7522,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,187,0.6727,0.7602,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,188,0.6728,0.7562,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,189,0.673,0.7532,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,190,0.6731,0.7333,0.7411,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,191,0.6732,0.7353,0.7054,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,192,0.6734,0.7403,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,193,0.6735,0.7473,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,194,0.6736,0.7283,0.6786,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,195,0.6737,0.7632,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,196,0.6739,0.7572,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,197,0.674,0.7692,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,198,0.674,0.7642,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,199,0.6741,0.7642,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,200,0.6742,0.7572,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,201,0.6743,0.7692,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,202,0.6743,0.7692,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,203,0.6745,0.7153,0.7321,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,204,0.6746,0.7532,0.7321,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,205,0.6747,0.7702,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,206,0.6748,0.7682,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,207,0.6749,0.7702,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,208,0.675,0.7732,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,209,0.6751,0.7682,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,210,0.6752,0.7722,0.7857,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,211,0.6752,0.7662,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,212,0.6754,0.7562,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,213,0.6756,0.7722,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,214,0.6757,0.7692,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,215,0.6759,0.7672,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,216,0.6759,0.7622,0.7857,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,217,0.6761,0.7692,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,218,0.6764,0.7672,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,219,0.6764,0.7742,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,220,0.6766,0.7682,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,221,0.6766,0.7522,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,222,0.6768,0.7732,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,223,0.6769,0.7642,0.7857,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,224,0.6769,0.7453,0.7411,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,225,0.677,0.7702,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,226,0.6771,0.7672,0.7857,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,227,0.6772,0.7732,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,228,0.6773,0.7652,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,229,0.6774,0.7692,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,230,0.6775,0.7712,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,231,0.6775,0.7672,0.7321,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,232,0.6776,0.7682,0.7857,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,233,0.6777,0.7702,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,234,0.6777,0.7662,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,235,0.6778,0.7632,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,236,0.6779,0.7632,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,237,0.6779,0.7602,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,238,0.678,0.7632,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,239,0.6781,0.7602,0.7857,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,240,0.6782,0.7622,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,241,0.6782,0.7692,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,242,0.6783,0.7722,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,243,0.6784,0.7712,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,244,0.6786,0.7702,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,245,0.6786,0.7742,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,246,0.6788,0.7702,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,247,0.6788,0.7622,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,248,0.6789,0.7672,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,249,0.679,0.7692,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,250,0.679,0.7672,0.7589,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,251,0.6791,0.7722,0.75,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,252,0.6791,0.7712,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,253,0.6792,0.7772,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,254,0.6793,0.7692,0.7679,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,255,0.6793,0.7702,0.7768,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
gsgn_0.txt,gsgn,0,256,0.6794,0.7772,0.7857,PROTEINS,GIN,300,gsgn,proteins_gin_gn_fast
